"","order","family","genus","n1","n0","N","K","mean","lower","upper","p_mean","p_lower","p_upper"
"2624","Asterales","Campanulaceae","Cyanea",1,2,79,3,21,21,21,0.265822784810127,0.265822784810127,0.265822784810127
"2625","Asterales","Asteraceae","Cyanthillium",1,3,8,4,2,2,2,0.25,0.25,0.25
"2626","Asterales","Asteraceae","Cyanus",0,2,44,2,0,0,0,0,0,0
"2627","Asterales","Asteraceae","Cyathocline",0,0,4,0,0.194,0,4,0.0485,0,1
"2628","Asterales","Asteraceae","Cyathomone",0,0,1,0,0.038,0,1,0.038,0,1
"2629","Asterales","Campanulaceae","Cyclocodon",0,2,2,2,0,0,0,0,0,0
"2630","Asterales","Asteraceae","Cyclolepis",0,0,1,0,0.058,0,1,0.058,0,1
"2631","Asterales","Campanulaceae","Cylindrocarpa",0,0,1,0,0.076,0,1,0.076,0,1
"2632","Asterales","Asteraceae","Cylindrocline",0,0,2,0,0.126,0,2,0.063,0,1
"2633","Asterales","Asteraceae","Cymbolaena",0,0,1,0,0.052,0,1,0.052,0,1
"2634","Asterales","Asteraceae","Cymbonotus",0,1,2,1,0,0,0,0,0,0
"2635","Asterales","Asteraceae","Cymbopappus",0,2,3,2,0,0,0,0,0,0
"2636","Asterales","Asteraceae","Cymophora",0,1,4,1,0,0,0,0,0,0
"2637","Asterales","Asteraceae","Cynara",0,2,11,2,0,0,0,0,0,0
"2638","Asterales","Campanulaceae","Cyphia",38,1,68,39,67,67,67,0.985294117647059,0.985294117647059,0.985294117647059
"2639","Asterales","Campanulaceae","Cyphocarpus",0,1,3,1,0,0,0,0,0,0
"2640","Asterales","Asteraceae","Cyrtocymura",0,1,6,1,0,0,0,0,0,0
"2641","Asterales","Asteraceae","Dacryotrichia",0,0,1,0,0.068,0,1,0.068,0,1
"2642","Asterales","Asteraceae","Dahlia",0,1,42,1,0,0,0,0,0,0
"2643","Asterales","Asteraceae","Damnamenia",0,0,1,0,0.08,0,1,0.08,0,1
"2644","Asterales","Asteraceae","Damnxanthodium",0,0,1,0,0.058,0,1,0.058,0,1
"2645","Asterales","Goodeniaceae","Dampiera",0,70,70,70,0,0,0,0,0,0
"2646","Asterales","Asteraceae","Darwiniothamnus",0,2,3,2,0,0,0,0,0,0
"2647","Asterales","Asteraceae","Dasyandantha",0,0,1,0,0.046,0,1,0.046,0,1
"2648","Asterales","Asteraceae","Dasyanthina",0,1,2,1,0,0,0,0,0,0
"2649","Asterales","Asteraceae","Dasycondylus",0,1,8,1,0,0,0,0,0,0
"2650","Asterales","Asteraceae","Dasyphyllum",3,13,38,16,8,8,8,0.210526315789474,0.210526315789474,0.210526315789474
"2651","Asterales","Asteraceae","Dauresia",0,0,1,0,0.056,0,1,0.056,0,1
"2652","Asterales","Asteraceae","Daveaua",0,0,1,0,0.062,0,1,0.062,0,1
"2653","Asterales","Asteraceae","Decachaeta",1,0,8,1,8,8,8,1,1,1
"2654","Asterales","Asteraceae","Decaneuropsis",2,0,12,2,12,12,12,1,1,1
"2655","Asterales","Asteraceae","Decaneurum",0,0,1,0,0.06,0,1,0.06,0,1
"2656","Asterales","Asteraceae","Decastylocarpus",0,1,1,1,0,0,0,0,0,0
"2657","Asterales","Asteraceae","Decazesia",0,0,1,0,0.048,0,1,0.048,0,1
"2658","Asterales","Asteraceae","Deinandra",0,10,18,10,0,0,0,0,0,0
"2659","Asterales","Asteraceae","Delairea",1,0,1,1,1,1,1,1,1,1
"2660","Asterales","Asteraceae","Delamerea",0,0,1,0,0.062,0,1,0.062,0,1
"2661","Asterales","Asteraceae","Delilia",0,2,3,2,0,0,0,0,0,0
"2662","Asterales","Campanulaceae","Delissea",0,0,15,0,0.806,0,15,0.0537333333333333,0,1
"2663","Asterales","Asteraceae","Delwiensia",0,0,1,0,0.06,0,1,0.06,0,1
"2664","Asterales","Asteraceae","Dendranthema",0,1,36,1,0,0,0,0,0,0
"2665","Asterales","Asteraceae","Dendrocacalia",0,0,2,0,0.108,0,2,0.054,0,1
"2666","Asterales","Asteraceae","Dendrophorbium",3,22,72,25,10,10,10,0.138888888888889,0.138888888888889,0.138888888888889
"2667","Asterales","Asteraceae","Dendrosenecio",0,1,11,1,0,0,0,0,0,0
"2668","Asterales","Asteraceae","Dendroseris",0,0,12,0,0.718,0,12,0.0598333333333333,0,1
"2669","Asterales","Asteraceae","Dendroviguiera",0,0,2,0,0.112,0,2,0.056,0,1
"2670","Asterales","Asteraceae","Desmanthodium",0,0,8,0,0.47,0,8,0.05875,0,1
"2671","Asterales","Asteraceae","Dewildemania",0,0,7,0,0.456,0,7,0.0651428571428571,0,1
"2672","Asterales","Asteraceae","Diacranthera",0,0,3,0,0.142,0,3,0.0473333333333333,0,1
"2673","Asterales","Campanulaceae","Dialypetalum",0,0,6,0,0.396,0,6,0.066,0,1
"2674","Asterales","Asteraceae","Diaperia",0,3,3,3,0,0,0,0,0,0
"2675","Asterales","Asteraceae","Diaphractanthus",0,1,1,1,0,0,0,0,0,0
"2676","Asterales","Asteraceae","Diaspananthus",0,0,1,0,0.05,0,1,0.05,0,1
"2677","Asterales","Goodeniaceae","Diaspasis",0,1,1,1,0,0,0,0,0,0
"2678","Asterales","Campanulaceae","Diastatea",0,1,6,1,0,0,0,0,0,0
"2679","Asterales","Asteraceae","Dicercoclados",0,0,1,0,0.046,0,1,0.046,0,1
"2680","Asterales","Asteraceae","Dicerothamnus",0,2,2,2,0,0,0,0,0,0
"2681","Asterales","Asteraceae","Dichaetophora",0,1,1,1,0,0,0,0,0,0
"2682","Asterales","Asteraceae","Dichrocephala",0,1,6,1,0,0,0,0,0,0
"2683","Asterales","Asteraceae","Dichromochlamys",0,1,1,1,0,0,0,0,0,0
"2684","Asterales","Asteraceae","Dicoma",0,10,37,10,0,0,0,0,0,0
"2685","Asterales","Asteraceae","Dicoria",0,1,3,1,0,0,0,0,0,0
"2686","Asterales","Asteraceae","Dicranocarpus",0,1,1,1,0,0,0,0,0,0
"2687","Asterales","Asteraceae","Dicrocephala",0,0,1,0,0.05,0,1,0.05,0,1
"2688","Asterales","Asteraceae","Didelta",0,2,2,2,0,0,0,0,0,0
"2689","Asterales","Asteraceae","Dielitzia",0,0,1,0,0.058,0,1,0.058,0,1
"2690","Asterales","Campanulaceae","Dielsantha",0,0,1,0,0.074,0,1,0.074,0,1
"2691","Asterales","Asteraceae","Dieteria",0,1,2,1,0,0,0,0,0,0
"2692","Asterales","Asteraceae","Digitacalia",0,0,5,0,0.262,0,5,0.0524,0,1
"2693","Asterales","Asteraceae","Dillandia",0,0,2,0,0.128,0,2,0.064,0,1
"2694","Asterales","Asteraceae","Dimeresia",0,1,1,1,0,0,0,0,0,0
"2695","Asterales","Asteraceae","Dimerostemma",0,5,21,5,0,0,0,0,0,0
"2696","Asterales","Asteraceae","Dimorphocoma",0,0,1,0,0.054,0,1,0.054,0,1
"2697","Asterales","Asteraceae","Dimorphotheca",0,6,19,6,0,0,0,0,0,0
"2698","Asterales","Asteraceae","Dinoseris",0,0,1,0,0.04,0,1,0.04,0,1
"2699","Asterales","Asteraceae","Diodontium",0,0,1,0,0.056,0,1,0.056,0,1
"2700","Asterales","Asteraceae","Diplactis",0,0,1,0,0.046,0,1,0.046,0,1
"2701","Asterales","Asteraceae","Diplazoptilon",0,0,2,0,0.118,0,2,0.059,0,1
"2702","Asterales","Asteraceae","Diplostephium",0,55,111,55,0,0,0,0,0,0
"2703","Asterales","Asteraceae","Dipterocome",0,0,1,0,0.05,0,1,0.05,0,1
"2704","Asterales","Asteraceae","Dipterocypsela",0,0,1,0,0.08,0,1,0.08,0,1
"2705","Asterales","Asteraceae","Disparago",0,4,4,4,0,0,0,0,0,0
"2706","Asterales","Asteraceae","Dissothrix",0,0,1,0,0.058,0,1,0.058,0,1
"2707","Asterales","Asteraceae","Distegia",0,0,1,0,0.058,0,1,0.058,0,1
"2708","Asterales","Asteraceae","Distephanus",6,17,32,23,10,10,10,0.3125,0.3125,0.3125
"2709","Asterales","Asteraceae","Disynaphia",0,3,16,3,0,0,0,0,0,0
"2710","Asterales","Asteraceae","Dithyrostegia",0,0,2,0,0.072,0,2,0.036,0,1
"2711","Asterales","Asteraceae","Dittrichia",0,2,2,2,0,0,0,0,0,0
"2712","Asterales","Asteraceae","Doellia",0,0,1,0,0.05,0,1,0.05,0,1
"2713","Asterales","Asteraceae","Doellingeria",0,3,11,3,0,0,0,0,0,0
"2714","Asterales","Asteraceae","Dolichlasium",0,0,1,0,0.042,0,1,0.042,0,1
"2715","Asterales","Asteraceae","Dolichoglottis",0,0,2,0,0.086,0,2,0.043,0,1
"2716","Asterales","Asteraceae","Dolichorrhiza",0,0,4,0,0.314,0,4,0.0785,0,1
"2717","Asterales","Asteraceae","Dolichothrix",0,1,1,1,0,0,0,0,0,0
"2718","Asterales","Asteraceae","Dolomiaea",0,0,15,0,0.94,0,15,0.0626666666666667,0,1
"2719","Asterales","Stylidiaceae","Donatia",0,1,2,1,0,0,0,0,0,0
"2720","Asterales","Asteraceae","Doniophyton",0,0,2,0,0.124,0,2,0.062,0,1
"2721","Asterales","Asteraceae","Dorobaea",0,3,3,3,0,0,0,0,0,0
"2722","Asterales","Asteraceae","Doronicum",0,1,39,1,0,0,0,0,0,0
"2723","Asterales","Campanulaceae","Downingia",0,13,13,13,0,0,0,0,0,0
"2724","Asterales","Asteraceae","Dresslerothamnus",0,0,3,0,0.124,0,3,0.0413333333333333,0,1
"2725","Asterales","Asteraceae","Dubautia",2,1,32,3,23,23,23,0.71875,0.71875,0.71875
"2726","Asterales","Asteraceae","Dubyaea",0,0,18,0,1.026,0,18,0.057,0,1
"2727","Asterales","Asteraceae","Dugaldia",0,0,2,0,0.086,0,2,0.043,0,1
"2728","Asterales","Asteraceae","Dugesia",0,0,1,0,0.068,0,1,0.068,0,1
"2729","Asterales","Asteraceae","Duhaldea",0,0,10,0,0.612,0,10,0.0612,0,1
"2730","Asterales","Asteraceae","Duidaea",0,0,4,0,0.266,0,4,0.0665,0,1
"2731","Asterales","Asteraceae","Duseniella",0,0,1,0,0.066,0,1,0.066,0,1
"2732","Asterales","Asteraceae","Dymondia",0,0,1,0,0.064,0,1,0.064,0,1
"2733","Asterales","Asteraceae","Dyscritogyne",0,0,2,0,0.092,0,2,0.046,0,1
"2734","Asterales","Asteraceae","Dyscritothamnus",0,0,2,0,0.086,0,2,0.043,0,1
"2735","Asterales","Asteraceae","Dysodiopsis",0,1,1,1,0,0,0,0,0,0
"2736","Asterales","Asteraceae","Dyssodia",0,1,8,1,0,0,0,0,0,0
"2737","Asterales","Asteraceae","Eastwoodia",0,0,1,0,0.07,0,1,0.07,0,1
"2738","Asterales","Asteraceae","Eatonella",0,1,1,1,0,0,0,0,0,0
"2739","Asterales","Asteraceae","Echinacea",0,9,10,9,0,0,0,0,0,0
"2740","Asterales","Campanulaceae","Echinocodon",0,0,1,0,0.048,0,1,0.048,0,1
"2741","Asterales","Asteraceae","Echinocoryne",0,0,7,0,0.3,0,7,0.0428571428571429,0,1
"2742","Asterales","Asteraceae","Echinops",0,3,193,3,0,0,0,0,0,0
"2743","Asterales","Asteraceae","Eclipta",0,2,11,2,0,0,0,0,0,0
"2744","Asterales","Asteraceae","Edmondia",0,0,3,0,0.176,0,3,0.0586666666666667,0,1
"2745","Asterales","Campanulaceae","Edraianthus",0,1,24,1,0,0,0,0,0,0
"2746","Asterales","Asteraceae","Edwartiothamnus",0,0,1,0,0.066,0,1,0.066,0,1
"2747","Asterales","Asteraceae","Egletes",0,3,11,3,0,0,0,0,0,0
"2748","Asterales","Asteraceae","Eirmocephala",0,3,3,3,0,0,0,0,0,0
"2749","Asterales","Asteraceae","Eitenia",0,0,2,0,0.11,0,2,0.055,0,1
"2750","Asterales","Asteraceae","Ekmania",0,0,1,0,0.058,0,1,0.058,0,1
"2751","Asterales","Asteraceae","Ekmaniopappus",0,0,1,0,0.05,0,1,0.05,0,1
"2752","Asterales","Asteraceae","Elachanthemum",0,0,1,0,0.038,0,1,0.038,0,1
"2753","Asterales","Asteraceae","Elachanthus",0,2,2,2,0,0,0,0,0,0
"2754","Asterales","Asteraceae","Elaphandra",1,5,14,6,4,4,4,0.285714285714286,0.285714285714286,0.285714285714286
"2755","Asterales","Asteraceae","Elekmania",0,0,9,0,0.472,0,9,0.0524444444444444,0,1
"2756","Asterales","Asteraceae","Elephantopus",0,6,29,6,0,0,0,0,0,0
"2757","Asterales","Asteraceae","Eleutheranthera",0,2,3,2,0,0,0,0,0,0
"2758","Asterales","Asteraceae","Ellenbergia",0,1,1,1,0,0,0,0,0,0
"2759","Asterales","Asteraceae","Elytropappus",0,2,2,2,0,0,0,0,0,0
"2760","Asterales","Asteraceae","Emilia",0,16,115,16,0,0,0,0,0,0
"2761","Asterales","Asteraceae","Emiliella",0,0,6,0,0.278,0,6,0.0463333333333333,0,1
"2762","Asterales","Asteraceae","Encelia",0,5,20,5,0,0,0,0,0,0
"2763","Asterales","Asteraceae","Enceliopsis",0,3,3,3,0,0,0,0,0,0
"2764","Asterales","Asteraceae","Endocellion",0,0,1,0,0.05,0,1,0.05,0,1
"2765","Asterales","Asteraceae","Endopappus",0,0,1,0,0.05,0,1,0.05,0,1
"2766","Asterales","Asteraceae","Engelmannia",0,1,2,1,0,0,0,0,0,0
"2767","Asterales","Asteraceae","Engleria",0,0,2,0,0.08,0,2,0.04,0,1
"2768","Asterales","Asteraceae","Enydra",0,4,6,4,0,0,0,0,0,0
"2769","Asterales","Asteraceae","Epallage",0,0,3,0,0.184,0,3,0.0613333333333333,0,1
"2770","Asterales","Asteraceae","Epaltes",0,3,9,3,0,0,0,0,0,0
"2771","Asterales","Asteraceae","Epilasia",0,0,3,0,0.194,0,3,0.0646666666666667,0,1
"2772","Asterales","Asteraceae","Epitriche",0,0,1,0,0.058,0,1,0.058,0,1
"2773","Asterales","Asteraceae","Erato",0,4,5,4,0,0,0,0,0,0
"2774","Asterales","Asteraceae","Erechtites",0,8,15,8,0,0,0,0,0,0
"2775","Asterales","Asteraceae","Eremanthus",0,2,29,2,0,0,0,0,0,0
"2776","Asterales","Asteraceae","Eremosis",0,0,9,0,0.45,0,9,0.05,0,1
"2777","Asterales","Asteraceae","Eremothamnus",0,1,1,1,0,0,0,0,0,0
"2778","Asterales","Asteraceae","Eriachaenium",0,0,1,0,0.06,0,1,0.06,0,1
"2779","Asterales","Asteraceae","Ericameria",0,0,39,0,1.792,0,39,0.045948717948718,0,1
"2780","Asterales","Asteraceae","Ericentrodea",2,1,6,3,3,3,3,0.5,0.5,0.5
"2781","Asterales","Asteraceae","Erigeron",0,182,476,182,0,0,0,0,0,0
"2782","Asterales","Asteraceae","Eriocephalus",0,32,36,32,0,0,0,0,0,0
"2783","Asterales","Asteraceae","Eriochlamys",0,1,4,1,0,0,0,0,0,0
"2784","Asterales","Asteraceae","Eriophyllum",0,12,13,12,0,0,0,0,0,0
"2785","Asterales","Asteraceae","Eriotrix",0,0,2,0,0.132,0,2,0.066,0,1
"2786","Asterales","Asteraceae","Erlangea",0,0,16,0,0.876,0,16,0.05475,0,1
"2787","Asterales","Asteraceae","Erodiophyllum",0,1,2,1,0,0,0,0,0,0
"2788","Asterales","Asteraceae","Erymophyllum",0,1,5,1,0,0,0,0,0,0
"2789","Asterales","Asteraceae","Eryngiophyllum",0,0,2,0,0.11,0,2,0.055,0,1
"2790","Asterales","Asteraceae","Erythradenia",0,0,1,0,0.048,0,1,0.048,0,1
"2791","Asterales","Asteraceae","Erythrocephalum",0,0,15,0,0.868,0,15,0.0578666666666667,0,1
"2792","Asterales","Asteraceae","Erythroseris",0,0,2,0,0.106,0,2,0.053,0,1
"2793","Asterales","Asteraceae","Eschenbachia",0,0,1,0,0.064,0,1,0.064,0,1
"2794","Asterales","Asteraceae","Espejoa",0,0,1,0,0.054,0,1,0.054,0,1
"2795","Asterales","Asteraceae","Espeletia",0,4,74,4,0,0,0,0,0,0
"2796","Asterales","Asteraceae","Espeletiopsis",0,0,24,0,1.24,0,24,0.0516666666666667,0,1
"2797","Asterales","Asteraceae","Ethulia",0,0,18,0,1.026,0,18,0.057,0,1
"2798","Asterales","Asteraceae","Eucephalus",0,10,10,10,0,0,0,0,0,0
"2799","Asterales","Asteraceae","Euchiton",0,6,17,6,0,0,0,0,0,0
"2800","Asterales","Asteraceae","Eumorphia",0,6,6,6,0,0,0,0,0,0
"2801","Asterales","Asteraceae","Eupatoriastrum",0,0,6,0,0.328,0,6,0.0546666666666667,0,1
"2802","Asterales","Asteraceae","Eupatorina",0,0,1,0,0.052,0,1,0.052,0,1
"2803","Asterales","Asteraceae","Eupatoriopsis",0,0,1,0,0.06,0,1,0.06,0,1
"2804","Asterales","Asteraceae","Eupatorium",0,24,126,24,0,0,0,0,0,0
"2805","Asterales","Asteraceae","Euphrosyne",0,0,1,0,0.052,0,1,0.052,0,1
"2806","Asterales","Asteraceae","Eurybia",0,22,23,22,0,0,0,0,0,0
"2807","Asterales","Asteraceae","Eurydochus",0,0,1,0,0.08,0,1,0.08,0,1
"2808","Asterales","Asteraceae","Euryops",0,80,97,80,0,0,0,0,0,0
"2809","Asterales","Asteraceae","Eutetras",0,0,2,0,0.098,0,2,0.049,0,1
"2810","Asterales","Asteraceae","Euthamia",0,4,4,4,0,0,0,0,0,0
"2811","Asterales","Asteraceae","Eutrochium",0,5,5,5,0,0,0,0,0,0
"2812","Asterales","Asteraceae","Evacidium",0,0,1,0,0.046,0,1,0.046,0,1
"2813","Asterales","Asteraceae","Evax",0,0,1,0,0.048,0,1,0.048,0,1
"2814","Asterales","Asteraceae","Ewartia",0,1,5,1,0,0,0,0,0,0
"2815","Asterales","Asteraceae","Exomiocarpon",0,1,1,1,0,0,0,0,0,0
"2816","Asterales","Asteraceae","Faberia",0,0,7,0,0.352,0,7,0.0502857142857143,0,1
"2817","Asterales","Asteraceae","Facelis",0,2,2,2,0,0,0,0,0,0
"2818","Asterales","Asteraceae","Farfugium",0,0,2,0,0.15,0,2,0.075,0,1
"2819","Asterales","Asteraceae","Faujasia",0,0,4,0,0.238,0,4,0.0595,0,1
"2820","Asterales","Asteraceae","Faujasiopsis",0,0,3,0,0.158,0,3,0.0526666666666667,0,1
"2821","Asterales","Campanulaceae","Favratia",0,0,1,0,0.064,0,1,0.064,0,1
"2822","Asterales","Asteraceae","Faxonia",0,0,1,0,0.054,0,1,0.054,0,1
"2823","Asterales","Asteraceae","Feddea",0,0,1,0,0.058,0,1,0.058,0,1
"2824","Asterales","Campanulaceae","Fedorovia",0,0,2,0,0.118,0,2,0.059,0,1
"2825","Asterales","Campanulaceae","Feeria",0,0,1,0,0.064,0,1,0.064,0,1
"2826","Asterales","Asteraceae","Feldstonia",0,0,1,0,0.064,0,1,0.064,0,1
"2827","Asterales","Asteraceae","Felicia",0,45,84,45,0,0,0,0,0,0
"2828","Asterales","Asteraceae","Fenixia",0,0,1,0,0.08,0,1,0.08,0,1
"2829","Asterales","Asteraceae","Ferreyranthus",0,7,8,7,0,0,0,0,0,0
"2830","Asterales","Asteraceae","Ferreyrella",0,2,2,2,0,0,0,0,0,0
"2831","Asterales","Asteraceae","Filago",0,6,56,6,0,0,0,0,0,0
"2832","Asterales","Asteraceae","Filfia",0,0,1,0,0.062,0,1,0.062,0,1
"2833","Asterales","Asteraceae","Filifolium",0,0,1,0,0.042,0,1,0.042,0,1
"2834","Asterales","Asteraceae","Fingalia",0,0,1,0,0.044,0,1,0.044,0,1
"2835","Asterales","Asteraceae","Fitchia",0,1,7,1,0,0,0,0,0,0
"2836","Asterales","Asteraceae","Fitzwillia",0,0,1,0,0.05,0,1,0.05,0,1
"2837","Asterales","Asteraceae","Flaveria",0,9,24,9,0,0,0,0,0,0
"2838","Asterales","Asteraceae","Fleischmannia",0,24,100,24,0,0,0,0,0,0
"2839","Asterales","Asteraceae","Fleischmanniopsis",0,0,5,0,0.338,0,5,0.0676,0,1
"2840","Asterales","Asteraceae","Florestina",0,1,8,1,0,0,0,0,0,0
"2841","Asterales","Asteraceae","Floscaldasia",0,1,2,1,0,0,0,0,0,0
"2842","Asterales","Asteraceae","Flosmutisia",0,0,1,0,0.058,0,1,0.058,0,1
"2843","Asterales","Asteraceae","Flourensia",0,6,33,6,0,0,0,0,0,0
"2844","Asterales","Asteraceae","Flyriella",0,1,6,1,0,0,0,0,0,0
"2845","Asterales","Campanulaceae","Fockeanthus",0,0,1,0,0.074,0,1,0.074,0,1
"2846","Asterales","Asteraceae","Formania",0,0,1,0,0.034,0,1,0.034,0,1
"2847","Asterales","Stylidiaceae","Forstera",0,1,7,1,0,0,0,0,0,0
"2848","Asterales","Asteraceae","Foveolina",0,0,4,0,0.266,0,4,0.0665,0,1
"2849","Asterales","Asteraceae","Franseria",0,0,2,0,0.132,0,2,0.066,0,1
"2850","Asterales","Asteraceae","Freya",0,0,1,0,0.056,0,1,0.056,0,1
"2851","Asterales","Asteraceae","Frolovia",0,0,1,0,0.038,0,1,0.038,0,1
"2852","Asterales","Asteraceae","Fulcaldea",0,1,1,1,0,0,0,0,0,0
"2853","Asterales","Asteraceae","Gaillardia",0,11,24,11,0,0,0,0,0,0
"2854","Asterales","Asteraceae","Galactites",0,0,4,0,0.234,0,4,0.0585,0,1
"2855","Asterales","Asteraceae","Galatella",0,0,34,0,1.49,0,34,0.0438235294117647,0,1
"2856","Asterales","Asteraceae","Galeana",0,0,2,0,0.14,0,2,0.07,0,1
"2857","Asterales","Asteraceae","Galeomma",0,0,2,0,0.134,0,2,0.067,0,1
"2858","Asterales","Asteraceae","Galinsoga",0,4,15,4,0,0,0,0,0,0
"2859","Asterales","Calyceraceae","Gamocarpha",0,0,7,0,0.432,0,7,0.0617142857142857,0,1
"2860","Asterales","Asteraceae","Gamochaeta",0,7,48,7,0,0,0,0,0,0
"2861","Asterales","Asteraceae","Gamochaetopsis",0,0,1,0,0.042,0,1,0.042,0,1
"2862","Asterales","Asteraceae","Garberia",0,0,1,0,0.058,0,1,0.058,0,1
"2863","Asterales","Asteraceae","Garcibarrigoa",0,1,2,1,0,0,0,0,0,0
"2864","Asterales","Asteraceae","Garcilassa",0,1,1,1,0,0,0,0,0,0
"2865","Asterales","Asteraceae","Gardnerina",0,0,1,0,0.032,0,1,0.032,0,1
"2866","Asterales","Asteraceae","Garhadiolus",0,0,4,0,0.236,0,4,0.059,0,1
"2867","Asterales","Asteraceae","Garuleum",0,7,8,7,0,0,0,0,0,0
"2868","Asterales","Asteraceae","Gatyona",0,0,1,0,0.052,0,1,0.052,0,1
"2869","Asterales","Asteraceae","Gazania",0,4,19,4,0,0,0,0,0,0
"2870","Asterales","Asteraceae","Geigeria",0,4,30,4,0,0,0,0,0,0
"2871","Asterales","Asteraceae","Geissolepis",0,0,1,0,0.056,0,1,0.056,0,1
"2872","Asterales","Asteraceae","Gelasia",0,0,2,0,0.134,0,2,0.067,0,1
"2873","Asterales","Asteraceae","Geraea",0,2,2,2,0,0,0,0,0,0
"2874","Asterales","Asteraceae","Gerbera",0,10,40,10,0,0,0,0,0,0
"2875","Asterales","Asteraceae","Geropogon",0,0,1,0,0.064,0,1,0.064,0,1
"2876","Asterales","Asteraceae","Gibbaria",0,1,1,1,0,0,0,0,0,0
"2877","Asterales","Asteraceae","Gilberta",0,0,1,0,0.052,0,1,0.052,0,1
"2878","Asterales","Asteraceae","Gilruthia",0,0,1,0,0.052,0,1,0.052,0,1
"2879","Asterales","Campanulaceae","Githopsis",0,0,4,0,0.282,0,4,0.0705,0,1
"2880","Asterales","Asteraceae","Gladiopappus",0,1,1,1,0,0,0,0,0,0
"2881","Asterales","Asteraceae","Glebionis",0,2,2,2,0,0,0,0,0,0
"2882","Asterales","Asteraceae","Glossarion",0,0,2,0,0.088,0,2,0.044,0,1
"2883","Asterales","Asteraceae","Glossocardia",0,1,12,1,0,0,0,0,0,0
"2884","Asterales","Asteraceae","Glossogyne",0,0,2,0,0.144,0,2,0.072,0,1
"2885","Asterales","Asteraceae","Glossopappus",0,0,1,0,0.048,0,1,0.048,0,1
"2886","Asterales","Asteraceae","Glyptopleura",0,2,2,2,0,0,0,0,0,0
"2887","Asterales","Asteraceae","Gnaphalium",0,27,122,27,0,0,0,0,0,0
"2888","Asterales","Asteraceae","Gnephosis",0,4,17,4,0,0,0,0,0,0
"2889","Asterales","Asteraceae","Gnomophalium",0,0,1,0,0.076,0,1,0.076,0,1
"2890","Asterales","Asteraceae","Gochnatia",0,9,69,9,0,0,0,0,0,0
"2891","Asterales","Asteraceae","Goldmanella",0,0,1,0,0.064,0,1,0.064,0,1
"2892","Asterales","Asteraceae","Gongrostylus",1,0,2,1,2,2,2,1,1,1
"2893","Asterales","Asteraceae","Gongrothamnus",0,0,1,0,0.058,0,1,0.058,0,1
"2894","Asterales","Asteraceae","Gongylolepis",0,0,15,0,0.912,0,15,0.0608,0,1
"2895","Asterales","Asteraceae","Goniocaulon",0,0,1,0,0.062,0,1,0.062,0,1
"2896","Asterales","Asteraceae","Gonospermum",0,0,5,0,0.32,0,5,0.064,0,1
"2897","Asterales","Goodeniaceae","Goodenia",0,200,201,200,0,0,0,0,0,0
"2898","Asterales","Asteraceae","Gorceixia",0,0,1,0,0.044,0,1,0.044,0,1
"2899","Asterales","Asteraceae","Gorteria",0,0,3,0,0.156,0,3,0.052,0,1
"2900","Asterales","Asteraceae","Gossweilera",0,0,2,0,0.118,0,2,0.059,0,1
"2901","Asterales","Asteraceae","Goyazianthus",0,0,1,0,0.06,0,1,0.06,0,1
"2902","Asterales","Campanulaceae","Grammatotheca",0,1,1,1,0,0,0,0,0,0
"2903","Asterales","Asteraceae","Grangea",0,4,8,4,0,0,0,0,0,0
"2904","Asterales","Asteraceae","Grangeopsis",0,1,1,1,0,0,0,0,0,0
"2905","Asterales","Asteraceae","Grantia",0,0,2,0,0.102,0,2,0.051,0,1
"2906","Asterales","Asteraceae","Graphistylis",0,0,9,0,0.556,0,9,0.0617777777777778,0,1
"2907","Asterales","Asteraceae","Gratwickia",0,1,1,1,0,0,0,0,0,0
"2908","Asterales","Asteraceae","Grauanthus",0,0,2,0,0.136,0,2,0.068,0,1
"2909","Asterales","Asteraceae","Grazielia",0,1,10,1,0,0,0,0,0,0
"2910","Asterales","Asteraceae","Greenmaniella",0,0,1,0,0.062,0,1,0.062,0,1
"2911","Asterales","Asteraceae","Grindelia",0,24,65,24,0,0,0,0,0,0
"2912","Asterales","Asteraceae","Grisebachianthus",0,0,8,0,0.546,0,8,0.06825,0,1
"2913","Asterales","Asteraceae","Grosvenoria",0,2,7,2,0,0,0,0,0,0
"2914","Asterales","Asteraceae","Guardiola",0,1,14,1,0,0,0,0,0,0
"2915","Asterales","Asteraceae","Guayania",0,0,6,0,0.352,0,6,0.0586666666666667,0,1
"2916","Asterales","Asteraceae","Guevaria",0,4,5,4,0,0,0,0,0,0
"2917","Asterales","Asteraceae","Guizotia",0,1,9,1,0,0,0,0,0,0
"2918","Asterales","Asteraceae","Gundelia",0,0,2,0,0.084,0,2,0.042,0,1
"2919","Asterales","Asteraceae","Gundlachia",0,0,9,0,0.496,0,9,0.0551111111111111,0,1
"2920","Asterales","Campanulaceae","Gunillaea",0,0,2,0,0.108,0,2,0.054,0,1
"2921","Asterales","Asteraceae","Gutenbergia",0,0,27,0,1.642,0,27,0.0608148148148148,0,1
"2922","Asterales","Asteraceae","Gutierrezia",0,7,33,7,0,0,0,0,0,0
"2923","Asterales","Asteraceae","Guynesomia",0,0,1,0,0.052,0,1,0.052,0,1
"2924","Asterales","Asteraceae","Gymnanthemum",0,16,38,16,0,0,0,0,0,0
"2925","Asterales","Asteraceae","Gymnarrhena",0,0,1,0,0.072,0,1,0.072,0,1
"2926","Asterales","Asteraceae","Gymnaster",0,0,2,0,0.114,0,2,0.057,0,1
