"","species","family","order","vesselSize","vesselNumber","growth.form.cornwell.unique","X","X.1","X.2","X.3","temperature","humidity","elevation","precip","support","source","tcoldq.me","pdryq.me","alt.me","genus","growthform_tf"
"Acacia_caffra","Acacia_caffra","Leguminosae","Fabales",0.010207035,21,"F",NA,NA,NA,NA,18.7273427041499,65.678999330656,0.858913654618474,64.0538236278447,"F","TRY",12.85,37,1104,"Acacia","F"
"Acacia_nigrescens","Acacia_nigrescens","Leguminosae","Fabales",0.008659015,7,"F",NA,NA,NA,NA,22.0698079427083,68.1854817708333,0.50117578125,60.405712890625,"F","TRY",18.4,5,713,"Acacia","F"
"Acacia_schweinfurthii","Acacia_schweinfurthii","Leguminosae","Fabales",0.003631681,15,"C",NA,NA,NA,NA,21.3060313075506,68.2875690607735,0.655367403314917,70.9027394106814,"C","POSA",17.9,12,946,"Acacia","C"
"Acacia_stuhlmannii","Acacia_stuhlmannii","Leguminosae","Fabales",0.005674502,10,"F",NA,NA,NA,NA,23.8402976190476,68.0857738095238,0.664057142857143,64.8925,NA,NA,21.1,11,727,"Acacia",NA
"Acacia_davyi","Acacia_davyi","Leguminosae","Fabales",0.008332289,12,"F",NA,NA,NA,NA,19.2873817966903,66.6201536643026,0.816531914893617,69.5920212765957,NA,NA,19,29.5,501,"Acacia",NA
"Acacia_erubescens","Acacia_erubescens","Leguminosae","Fabales",0.008824734,8,"F",NA,NA,NA,NA,20.8312888198758,59.028649068323,0.94788198757764,47.3751293995859,"F","TRY",20.8,4,838,"Acacia","F"
"Acacia_borleae","Acacia_borleae","Leguminosae","Fabales",0.004071504,15,"F",NA,NA,NA,NA,21.5175213675214,71.2682158119658,0.308044871794872,62.6908653846154,NA,NA,17.65,40,362,"Acacia",NA
"Acacia_erioloba","Acacia_erioloba","Leguminosae","Fabales",0.015174678,6,"F",NA,NA,NA,NA,19.7067970204842,52.8304702048417,1.02773184357542,35.2258845437616,"F","TRY",16.7,0,1122,"Acacia","F"
"Faidherbia_albida","Faidherbia_albida","Leguminosae","Fabales",0.012271846,4,"F",NA,NA,NA,NA,22.7702604166667,61.0951736111111,0.629895833333333,57.4160069444444,"F","Wikipedia.list.of.trees.and.shrubs",20.2,2,641,"Faidherbia","F"
"Cedrelinga_cateniformis","Cedrelinga_cateniformis","Leguminosae","Fabales",0.096211275,2,"F",NA,NA,NA,NA,24.7542237442922,81.3998002283105,0.430212328767123,226.016466894977,"F","TRY",24.1,462,263,"Cedrelinga","F"
"Albizia_saman","Albizia_saman","Leguminosae","Fabales",0.025164943,5,"F",NA,NA,NA,NA,25.2523395721925,77.6613636363636,0.295049465240642,156.66566399287,"F","Wikipedia.list.of.trees.and.shrubs",23.75,20.5,202,"Albizia","F"
"Enterolobium_contortisiliquum","Enterolobium_contortisiliquum","Leguminosae","Fabales",0.031415927,4,"F",NA,NA,NA,NA,22.5955043859649,71.0686677631579,0.494947368421053,108.351672149123,"F","TRY",18.1,128,370,"Enterolobium","F"
"Albizia_procera","Albizia_procera","Leguminosae","Fabales",0.050471649,2,"F",NA,NA,NA,NA,24.7609717416378,70.092978662053,0.251643598615917,154.533636101499,"F","TRY",24.7,154,93,"Albizia","F"
"Platymiscium_pinnatum","Platymiscium_pinnatum","Leguminosae","Fabales",0.011309734,8,"F",NA,NA,NA,NA,24.1436936936937,78.2555984555985,0.615723938223938,178.985585585586,"F","Wikipedia.list.of.trees.and.shrubs",23.65,161,336.5,"Platymiscium","F"
"Pterocarpus_officinalis","Pterocarpus_officinalis","Leguminosae","Fabales",0.0254469,6,"F",NA,NA,NA,NA,25.8332541191381,82.7235424588086,0.169648288973384,271.402265525982,"F","TRY",25.2,356,50.5,"Pterocarpus","F"
"Machaerium_scleroxylon","Machaerium_scleroxylon","Leguminosae","Fabales",0.006361725,38,"F",NA,NA,NA,NA,22.5141522988506,69.8184626436781,0.877405172413793,117.417887931035,"F","Wikipedia.list.of.trees.and.shrubs",20.2,157,863,"Machaerium","F"
"Dalbergia_melanoxylon","Dalbergia_melanoxylon","Leguminosae","Fabales",0.013273229,7,"F",NA,NA,NA,NA,24.7586028751123,62.9327830188679,0.455772237196766,68.3392407906559,"F","Wikipedia.list.of.trees.and.shrubs",NA,NA,NA,"Dalbergia","F"
"Dalbergia_congestiflora","Dalbergia_congestiflora","Leguminosae","Fabales",0.01911345,8,"F",NA,NA,NA,NA,20.7388888888889,63.9027777777778,1.473,67.2888888888889,"F","Wikipedia.list.of.trees.and.shrubs",NA,NA,NA,"Dalbergia","F"
"Cordyla_africana","Cordyla_africana","Leguminosae","Fabales",0.022431757,2,"F",NA,NA,NA,NA,23.8479797979798,70.7293560606061,0.212,71.4881313131313,"F","TRY",NA,NA,NA,"Cordyla","F"
"Anagyris_foetida","Anagyris_foetida","Leguminosae","Fabales",0.002375829,130,"F",NA,NA,NA,NA,16.1252220480669,65.1152037617555,0.318849529780564,45.7598876698015,NA,NA,11.7,0,197,"Anagyris",NA
"Sophora_microphylla","Sophora_microphylla","Leguminosae","Fabales",0.001385442,230,"F",NA,NA,NA,NA,11.7909776902887,80.7902230971129,0.303531496062992,107.341601049869,"F","TRY",6.3,221,369,"Sophora","F"
"Cytisus_hirsutus","Cytisus_hirsutus","Leguminosae","Fabales",0.000804248,144,"F",NA,NA,NA,NA,9.43305375180375,75.2337391774892,0.525244588744589,71.9545634920635,"F","leda",NA,NA,NA,"Cytisus","F"
"Spartium_junceum","Spartium_junceum","Leguminosae","Fabales",0.002642079,70,"F",NA,NA,NA,NA,14.8478876162019,65.2924883798141,0.71478984063745,49.8925630810093,"F","tropicos",7.3,55,414,"Spartium","F"
"Lecointea_amazonica","Lecointea_amazonica","Leguminosae","Fabales",0.00664761,16,"F",NA,NA,NA,NA,25.8185235507246,82.3608242753623,0.217195652173913,264.871512681159,"F","TRY",24.2,192.5,160,"Lecointea","F"
"Amburana_cearensis","Amburana_cearensis","Leguminosae","Fabales",0.029864765,4,"F",NA,NA,NA,NA,23.3149801587302,69.0559193121693,0.71831746031746,100.374603174603,"F","TRY",21.7,93,515,"Amburana","F"
"Dipteryx_odorata","Dipteryx_odorata","Leguminosae","Fabales",0.024052819,8,"F",NA,NA,NA,NA,25.8459060077519,80.2531007751938,0.23575,183.185513565892,"F","TRY",NA,NA,NA,"Dipteryx","F"
"Bocoa_viridiflora","Bocoa_viridiflora","Leguminosae","Fabales",0.013684778,4,"F",NA,NA,NA,NA,27.1474431818182,81.5469696969697,0.0764545454545455,187.076893939394,"F","TRY",25.9,255.5,110,"Bocoa","F"
"Bocoa_prouacensis","Bocoa_prouacensis","Leguminosae","Fabales",0.018385386,3,"F",NA,NA,NA,NA,26.4392316017316,78.8670995670996,0.0417402597402597,232.501298701299,"F","TRY",25.2,242,52,"Bocoa","F"
"Swartzia_polyphylla","Swartzia_polyphylla","Leguminosae","Fabales",0.020611989,6,"F",NA,NA,NA,NA,26.4459286492375,83.4251633986928,0.0986862745098039,223.022889433551,"F","TRY",25.3,387,101,"Swartzia","F"
"Swartzia_simplex","Swartzia_simplex","Leguminosae","Fabales",0.003774624,18.7,"F",NA,NA,NA,NA,24.9151774397972,82.6651853612167,0.361927281368821,231.591052756654,"F","TRY",24.1,274,296,"Swartzia","F"
"Swartzia_arborescens","Swartzia_arborescens","Leguminosae","Fabales",0.003959192,14,"F",NA,NA,NA,NA,25.4538194444444,80.879992816092,0.314402298850575,214.25777059387,"F","TRY",24.8,260,212,"Swartzia","F"
"Swartzia_cuspidata","Swartzia_cuspidata","Leguminosae","Fabales",0.005541769,13,"F",NA,NA,NA,NA,26.6743169398907,84.0598360655738,0.114360655737705,209.751229508197,"F","TRY",25.6,549,100,"Swartzia","F"
"Swartzia_recurva","Swartzia_recurva","Leguminosae","Fabales",0.012076282,5,"F",NA,NA,NA,NA,26.6690188172043,84.0630712365592,0.107322580645161,190.728965053764,"F","TRY",26,344,111,"Swartzia","F"
"Swartzia_oblanceolata","Swartzia_oblanceolata","Leguminosae","Fabales",0.009160884,9,"F",NA,NA,NA,NA,26.2917385057471,79.5406609195402,0.111698275862069,214.946192528736,"F","Bongers2004",25.2,260,57,"Swartzia","F"
"Swartzia_racemosa","Swartzia_racemosa","Leguminosae","Fabales",0.005541769,8,"F",NA,NA,NA,NA,26.4219907407407,84.4131944444445,0.0806944444444444,231.327546296296,"F","TRY",25.4,282,188,"Swartzia","F"
"Swartzia_benthamiana","Swartzia_benthamiana","Leguminosae","Fabales",0.020358306,3,"F",NA,NA,NA,NA,26.1603817504656,80.7294227188082,0.158458100558659,230.031843575419,"F","TRY",25.6,466,111,"Swartzia","F"
"Swartzia_panacoco","Swartzia_panacoco","Leguminosae","Fabales",0.025026189,3,"F",NA,NA,NA,NA,26.1235368956743,77.4188295165394,0.152267175572519,218.069465648855,"F","TRY",25.2,242,106.5,"Swartzia","F"
"Swartzia_grandifolia","Swartzia_grandifolia","Leguminosae","Fabales",0.006361725,7,"F",NA,NA,NA,NA,25.873275862069,78.4026340996168,0.237172413793103,211.669636015326,"F","Bongers2004",25.3,261,131,"Swartzia","F"
"Swartzia_cardiosperma","Swartzia_cardiosperma","Leguminosae","Fabales",0.006082123,9,"F",NA,NA,NA,NA,26.3582954545455,83.5826136363636,0.145545454545455,238.292348484848,"F","TRY",25.8,526,113,"Swartzia","F"
"Swartzia_leptopetala","Swartzia_leptopetala","Leguminosae","Fabales",0.013892908,4,"F",NA,NA,NA,NA,26.2991972477064,79.6570718654434,0.235036697247706,197.48501529052,"F","TRY",26.3,148,115,"Swartzia","F"
"Hippocrepis_emerus","Hippocrepis_emerus","Leguminosae","Fabales",0.00090792,92,"F",NA,NA,NA,NA,9.95824346405229,72.0812336601307,0.536777450980392,60.9763888888889,"F","leda",2.3,162,283,"Hippocrepis","F"
"Myrothamnus_flabellifolia","Myrothamnus_flabellifolia","Myrothamnaceae","Gunnerales",0.000153938,128,"F",NA,NA,NA,NA,18.9558029689609,61.6912618083671,1.11802834008097,63.1714574898785,"F","WatsonDallwitz2014",17.9,6.5,1209.5,"Myrothamnus","F"
"Tamarix_parviflora","Tamarix_parviflora","Tamaricaceae","Caryophyllales",0.003117245,75,"F",NA,NA,NA,NA,14.8509576202119,62.4932151589242,0.523130806845966,41.9168092909535,"F","Wikipedia.list.of.trees.and.shrubs",4.8,32.5,412,"Tamarix","F"
"Tamarix_aphylla","Tamarix_aphylla","Tamaricaceae","Caryophyllales",0.018385386,11,"F",NA,NA,NA,NA,20.4077281191806,50.247509310987,0.451135474860335,30.3085661080074,"F","TRY",13.1,10,305,"Tamarix","F"
"Tamarix_smyrnensis","Tamarix_smyrnensis","Tamaricaceae","Caryophyllales",0.002596723,56,"F",NA,NA,NA,NA,11.2541666666667,57.9395833333333,1.24336363636364,45.5015151515151,NA,NA,2.65,75,513,"Tamarix",NA
"Tamarix_senegalensis","Tamarix_senegalensis","Tamaricaceae","Caryophyllales",0.006361725,30,"F",NA,NA,NA,NA,26.7384615384615,55.1413461538462,0.0460384615384615,35.4016025641025,NA,NA,NA,NA,NA,"Tamarix",NA
"Calligonum_comosum","Calligonum_comosum","Polygonaceae","Caryophyllales",0.009503318,35,"F",NA,NA,NA,NA,22.7998333333333,50.8631666666667,0.47018,9.25566666666666,NA,NA,15.2,0,-125,"Calligonum",NA
"Rhabdodendron_amazonicum","Rhabdodendron_amazonicum","Rhabdodendraceae","Caryophyllales",0.004417865,2,"F",NA,NA,NA,NA,26.491903073286,80.6119680851064,0.0941276595744681,214.157830969267,"F","Bongers2004",25.2,260,63,"Rhabdodendron","F"
"Petiveria_alliacea","Petiveria_alliacea","Phytolaccaceae","Caryophyllales",0.000254469,157,"F",NA,NA,NA,NA,24.541379147813,77.2500329939668,0.365620475113122,157.90707484917,"F","tropicos",NA,NA,NA,"Petiveria","F"
"Alluaudia_ascendens","Alluaudia_ascendens","Didiereaceae","Caryophyllales",0.005026548,40,"F",NA,NA,NA,NA,22.4630555555555,79.6684722222222,0.195766666666667,129.355555555556,"F","TRY",19.9,62,115,"Alluaudia","F"
"Gymnocarpos_decandrus","Gymnocarpos_decandrus","Caryophyllaceae","Caryophyllales",0.000615752,200,"F",NA,NA,NA,NA,19.1951754385965,49.0491228070176,0.759894736842105,16.134649122807,NA,NA,12.7,0,784,"Gymnocarpos",NA
"Atriplex_halimus","Atriplex_halimus","Amaranthaceae","Caryophyllales",0.002642079,50,"F",NA,NA,NA,NA,15.9620327616535,65.3709652594547,0.325550724637681,37.4498682476943,NA,NA,NA,NA,NA,"Atriplex",NA
"Suaeda_monoica","Suaeda_monoica","Amaranthaceae","Caryophyllales",0.001134115,50,"F",NA,NA,NA,NA,25.0142769607843,69.3194852941176,0.488022058823529,67.6017156862745,NA,NA,20.7,22,78,"Suaeda",NA
"Suaeda_vermiculata","Suaeda_vermiculata","Amaranthaceae","Caryophyllales",0.002206183,50,"F",NA,NA,NA,NA,22.2088235294118,68.6411764705882,0.334470588235294,24.8539215686275,NA,NA,NA,NA,NA,"Suaeda",NA
"Arthrocnemum_macrostachyum","Arthrocnemum_macrostachyum","Amaranthaceae","Caryophyllales",0.000706858,160,"F",NA,NA,NA,NA,15.3592217217217,68.4848786286286,0.177584834834835,54.2992117117117,NA,NA,11.3,21,41.5,"Arthrocnemum",NA
"Sarcocornia_perennis","Sarcocornia_perennis","Amaranthaceae","Caryophyllales",0.000706858,90,"F",NA,NA,NA,NA,14.5087612612613,73.0082657657658,0.143927027027027,75.6744707207207,NA,NA,5.2,108,15,"Sarcocornia",NA
"Anabasis_setifera","Anabasis_setifera","Amaranthaceae","Caryophyllales",0.000962113,80,"F",NA,NA,NA,NA,20.5625,47.8365740740741,0.600722222222222,8.94351851851852,NA,NA,13.8,0,196,"Anabasis",NA
"Haloxylon_salicornicum","Haloxylon_salicornicum","Amaranthaceae","Caryophyllales",0.000962113,50,"F",NA,NA,NA,NA,23.9420454545454,44.7162878787879,0.244863636363636,10.9109848484849,NA,NA,NA,NA,NA,"Haloxylon",NA
"Haloxylon_persicum","Haloxylon_persicum","Amaranthaceae","Caryophyllales",0.001963495,35,"F",NA,NA,NA,NA,24.4916666666667,27.7333333333333,0.776,14.1416666666667,"F","TRY",15.2,0,-125,"Haloxylon","F"
"Agathophora_alopecuroides","Agathophora_alopecuroides","Amaranthaceae","Caryophyllales",0.000962113,50,"F",NA,NA,NA,NA,19.4770833333333,37.2041666666667,0.80525,6.57916666666667,NA,NA,NA,NA,NA,"Agathophora",NA
"Alangium_ridleyi","Alangium_ridleyi","Cornaceae","Cornales",0.014526724,12,"F",NA,NA,NA,NA,27.2791666666667,83.7791666666666,0.0908,180.688333333333,"F","kew",NA,NA,NA,"Alangium","F"
"Alangium_platanifolium","Alangium_platanifolium","Cornaceae","Cornales",0.001520531,41,"F",NA,NA,NA,NA,12.8301564856712,72.8328054298643,0.628747737556561,119.367043740573,"F","kew",2.4,168,376,"Alangium","F"
"Alangium_kurzii","Alangium_kurzii","Cornaceae","Cornales",0.010568318,8,"F",NA,NA,NA,NA,19.6782534246575,76.763698630137,0.419020547945205,127.379280821918,NA,NA,17.8,47,719,"Alangium",NA
"Alangium_chinense","Alangium_chinense","Cornaceae","Cornales",0.01511237,12.5,"F",NA,NA,NA,NA,16.7916797146834,74.273121085595,0.915398225469729,120.710999478079,"F","kew",13.9,81.5,1359,"Alangium","F"
"Alangium_grisolleoides","Alangium_grisolleoides","Cornaceae","Cornales",0.00490167,9,"F",NA,NA,NA,NA,20.6148148148148,80.1591049382716,0.860611111111111,176.018672839506,"F","TRY",15.6,141,998,"Alangium","F"
"Alangium_villosum","Alangium_villosum","Cornaceae","Cornales",0.004185387,23,"F",NA,NA,NA,NA,20.7783712121212,62.3411515151515,0.403763636363636,117.923977272727,"F","TRY",13.6,149,298.5,"Alangium","F"
"Alangium_salviifolium","Alangium_salviifolium","Cornaceae","Cornales",0.00453646,21,"C",NA,NA,NA,NA,25.1958333333333,78.0454427083333,0.2824375,136.235677083333,NA,NA,25.7,82,8,"Alangium",NA
"Cornus_canadensis","Cornus_canadensis","Cornaceae","Cornales",0.000530929,580,"F",NA,NA,NA,NA,2.78221966205837,72.3228558627752,0.564505760368664,80.0062211981567,NA,NA,NA,NA,NA,"Cornus",NA
"Cornus_florida","Cornus_florida","Cornaceae","Cornales",0.002463009,58,"F",NA,NA,NA,NA,12.1114747930775,69.2359292701279,0.236886004514673,93.5850357411588,"F","kew",NA,NA,NA,"Cornus","F"
"Cornus_nuttallii","Cornus_nuttallii","Cornaceae","Cornales",0.002551759,58,"F",NA,NA,NA,NA,10.9465232047664,65.2139777359674,0.93267450611477,86.0789040451552,"F","kew",NA,NA,NA,"Cornus","F"
"Cornus_disciflora","Cornus_disciflora","Cornaceae","Cornales",0.004656626,39,"F",NA,NA,NA,NA,18.7350124378109,78.0176368159204,1.61465223880597,210.182723880597,"F","TRY",NA,NA,NA,"Cornus","F"
"Cornus_hongkongensis","Cornus_hongkongensis","Cornaceae","Cornales",0.001963495,45,"F",NA,NA,NA,NA,15.6242708333333,75.4035416666667,0.76903125,113.36296875,NA,NA,NA,NA,NA,"Cornus",NA
"Cornus_capitata","Cornus_capitata","Cornaceae","Cornales",0.001809557,45,"F",NA,NA,NA,NA,11.9055031446541,64.322641509434,1.66833490566038,92.6075078616353,"F","kew",NA,NA,NA,"Cornus","F"
"Cornus_volkensii","Cornus_volkensii","Cornaceae","Cornales",0.005808805,32,"F",NA,NA,NA,NA,18.1880208333333,72.8309895833333,1.68071875,107.511197916667,"F","TRY",15.5,153,2223,"Cornus","F"
"Cornus_chinensis","Cornus_chinensis","Cornaceae","Cornales",0.002206183,57,"F",NA,NA,NA,NA,12.9360380116959,67.4478801169591,1.68429824561404,87.9265350877192,NA,NA,NA,NA,NA,"Cornus",NA
"Cornus_officinalis","Cornus_officinalis","Cornaceae","Cornales",0.001256637,80,"F",NA,NA,NA,NA,14.8050314465409,67.402751572327,0.253688679245283,108.094811320755,"F","kew",NA,NA,NA,"Cornus","F"
"Cornus_mas","Cornus_mas","Cornaceae","Cornales",0.001385442,71,"F",NA,NA,NA,NA,9.56977317554241,73.5016518737673,0.458973372781065,70.0562130177515,"F","kew",NA,NA,NA,"Cornus","F"
"Cornus_peruviana","Cornus_peruviana","Cornaceae","Cornales",0.003216991,34,"C",NA,NA,NA,NA,15.7230128205128,77.6522115384615,2.36679230769231,136.657275641026,"C","Peru_Checklist",NA,NA,NA,"Cornus","C"
"Cornus_oblonga","Cornus_oblonga","Cornaceae","Cornales",0.002375829,70,"F",NA,NA,NA,NA,12.8118322649573,65.3561164529914,2.30567948717949,84.4397702991453,"F","kew",NA,NA,NA,"Cornus","F"
"Cornus_alternifolia","Cornus_alternifolia","Cornaceae","Cornales",0.001734945,97,"F",NA,NA,NA,NA,8.19100877192982,71.2454205366357,0.221667182662539,92.7021671826625,"F","kew",NA,NA,NA,"Cornus","F"
"Cornus_sericea","Cornus_sericea","Cornaceae","Cornales",0.001134115,134,"F",NA,NA,NA,NA,7.24170698221757,67.5450869508368,0.889090873430962,67.3203582635983,"F","kew",NA,NA,NA,"Cornus","F"
"Cornus_bretschneideri","Cornus_bretschneideri","Cornaceae","Cornales",0.003117245,38,"F",NA,NA,NA,NA,8.12183333333333,61.372,1.08316,54.4155,NA,NA,NA,NA,NA,"Cornus",NA
"Cornus_schindleri","Cornus_schindleri","Cornaceae","Cornales",0.001520531,58,"F",NA,NA,NA,NA,8.79283333333335,59.6771666666667,3.04038,70.8776666666667,NA,NA,NA,NA,NA,"Cornus",NA
"Cornus_hemsleyi","Cornus_hemsleyi","Cornaceae","Cornales",0.001017876,98,"F",NA,NA,NA,NA,9.73741228070176,64.3363157894737,2.35398947368421,77.7206140350877,NA,NA,NA,NA,NA,"Cornus",NA
"Cornus_macrophylla","Cornus_macrophylla","Cornaceae","Cornales",0.003307492,45.6,"F",NA,NA,NA,NA,13.5083446866485,71.9275204359673,0.830565395095368,120.507368301544,"F","kew",NA,NA,NA,"Cornus","F"
"Cornus_wilsoniana","Cornus_wilsoniana","Cornaceae","Cornales",0.003525652,32,"F",NA,NA,NA,NA,17.0566666666667,74.1689393939394,0.508609090909091,112.909166666667,"F","kew",NA,NA,NA,"Cornus","F"
"Cornus_controversa","Cornus_controversa","Cornaceae","Cornales",0.003251088,42.2,"F",NA,NA,NA,NA,14.2509727626459,72.9760538261997,0.700463035019455,118.127245460441,"F","kew",NA,NA,NA,"Cornus","F"
"Cornus_walteri","Cornus_walteri","Cornaceae","Cornales",0.003216991,42,"F",NA,NA,NA,NA,13.7813775510204,71.5374149659864,0.768309523809524,87.9328231292517,"F","kew",NA,NA,NA,"Cornus","F"
"Cornus_amomum","Cornus_amomum","Cornaceae","Cornales",0.001256637,121,"F",NA,NA,NA,NA,10.3877184769039,69.3554151061173,0.224771535580524,89.232186329588,"F","kew",NA,NA,NA,"Cornus","F"
"Cornus_glabrata","Cornus_glabrata","Cornaceae","Cornales",0.00107521,160,"F",NA,NA,NA,NA,12.6593851132686,68.3020469255663,0.632303883495146,67.766067961165,"F","kew",NA,NA,NA,"Cornus","F"
"Cornus_racemosa","Cornus_racemosa","Cornaceae","Cornales",0.001017876,130,"F",NA,NA,NA,NA,9.44025341130604,69.3319566276803,0.185542397660819,87.6376949317739,"F","kew",NA,NA,NA,"Cornus","F"
"Cornus_drummondii","Cornus_drummondii","Cornaceae","Cornales",0.001452201,102,"F",NA,NA,NA,NA,13.1432291666667,68.2346125730994,0.320847587719298,77.9389071637427,"F","kew",NA,NA,NA,"Cornus","F"
"Cornus_asperifolia","Cornus_asperifolia","Cornaceae","Cornales",0.001256637,70,"F",NA,NA,NA,NA,16.3681818181818,71.5090909090909,0.278954545454545,106.518181818182,"F","Wikipedia.list.of.trees.and.shrubs",NA,NA,NA,"Cornus","F"
"Cornus_rugosa","Cornus_rugosa","Cornaceae","Cornales",0.001017876,146,"F",NA,NA,NA,NA,6.7207890070922,71.3179964539007,0.173728723404255,87.7506427304964,"F","kew",NA,NA,NA,"Cornus","F"
"Diplopanax_stachyanthus","Diplopanax_stachyanthus","Cornaceae","Cornales",0.001885741,117,"F",NA,NA,NA,NA,17.0291666666667,76.7566666666667,0.671942857142857,141.515714285714,NA,NA,NA,NA,NA,"Diplopanax",NA
"Mastixia_pentandra","Mastixia_pentandra","Cornaceae","Cornales",0.006221139,35,"F",NA,NA,NA,NA,21.5014166666667,79.1879166666667,0.74026,166.921333333333,"F","TRY",NA,NA,NA,"Mastixia","F"
"Davidia_involucrata","Davidia_involucrata","Cornaceae","Cornales",0.002123717,85,"F",NA,NA,NA,NA,12.6943645083933,68.342535971223,1.42388848920863,93.3684652278177,"F","kew",NA,NA,NA,"Davidia","F"
"Camptotheca_acuminata","Camptotheca_acuminata","Cornaceae","Cornales",0.002290221,72,"F",NA,NA,NA,NA,17.0694010416667,72.5557849702381,0.693095982142857,112.64806547619,"F","TRY",13.75,89.5,476,"Camptotheca","F"
"Nyssa_sylvatica","Nyssa_sylvatica","Cornaceae","Cornales",0.002042821,111,"F",NA,NA,NA,NA,11.4760288065844,69.2398533950617,0.206970679012346,95.8836291152264,"F","kew",2,242,166,"Nyssa","F"
"Nyssa_ogeche","Nyssa_ogeche","Cornaceae","Cornales",0.002733971,63,"F",NA,NA,NA,NA,16.8375,72.7508333333333,0.2685,112.683333333333,"F","apg",11,212,49,"Nyssa","F"
"Nyssa_sinensis","Nyssa_sinensis","Cornaceae","Cornales",0.002922467,73,"F",NA,NA,NA,NA,17.4374074074074,76.7456481481481,0.4765,131.666537037037,"F","kew",NA,NA,NA,"Nyssa","F"
"Nyssa_aquatica","Nyssa_aquatica","Cornaceae","Cornales",0.001885741,90,"F",NA,NA,NA,NA,15.3440860215054,70.1623655913979,0.227,102.625,"F","kew",7.2,257,72,"Nyssa","F"
"Nyssa_javanica","Nyssa_javanica","Cornaceae","Cornales",0.006792909,17,"F",NA,NA,NA,NA,19.5948717948718,75.4842948717949,1.22230769230769,135.703205128205,"F","TRY",20.6,656,1161,"Nyssa","F"
"Marcgraviastrum_mixtum","Marcgraviastrum_mixtum","Marcgraviaceae","Ericales",0.021903969,4,"C",NA,NA,NA,NA,21.5132378472222,77.5631944444444,1.160046875,183.746440972222,"C","Inside_Wood",NA,NA,NA,"Marcgraviastrum","C"
"Marcgravia_brownei","Marcgravia_brownei","Marcgraviaceae","Ericales",0.022998422,11,"C",NA,NA,NA,NA,20.8434624697337,81.4155871670702,1.20484261501211,226.779761904762,"C","Inside_Wood",18.4,199,1358,"Marcgravia","C"
"Marcgravia_rectiflora","Marcgravia_rectiflora","Marcgraviaceae","Ericales",0.003421194,40,"C",NA,NA,NA,NA,23.7447303921569,77.5007352941177,0.294772058823529,166.108517156863,"C","TRY",21.5,257,308,"Marcgravia","C"
"Souroubea_sympetala","Souroubea_sympetala","Marcgraviaceae","Ericales",0.027332641,12,"C",NA,NA,NA,NA,25.3225480109739,82.4824588477366,0.277606995884774,255.22872085048,"C","TRY",24.7,262,132,"Souroubea","C"
"Norantea_guianensis","Norantea_guianensis","Marcgraviaceae","Ericales",0.017044711,9.3,"C",NA,NA,NA,NA,25.5225420609884,79.7881703470032,0.29010094637224,205.537776025237,"C","Inside_Wood",25.1,260,117,"Norantea","C"
"Marcgravia_umbellata","Marcgravia_umbellata","Marcgraviaceae","Ericales",0.017618444,23.5,"C",NA,NA,NA,NA,25.1541666666667,75.9916666666666,0.3055,152.4,"C","Species_List_flora_of_Brazil",22.45,240,340.5,"Marcgravia","C"
"Impatiens_arguta","Impatiens_arguta","Balsaminaceae","Ericales",0.001661903,48,"F",NA,NA,NA,NA,11.5413220551378,63.7085839598997,2.56961654135338,85.9842731829574,"F","eFlora_China",NA,NA,NA,"Impatiens","F"
"Impatiens_niamniamensis","Impatiens_niamniamensis","Balsaminaceae","Ericales",0.00453646,29,"F",NA,NA,NA,NA,23.4963350340136,78.8642772108844,0.694387755102041,149.873818027211,"F","eFlora_China",24,192,495,"Impatiens","F"
"Ficalhoa_laurifolia","Ficalhoa_laurifolia","Sladeniaceae","Ericales",0.017671459,16,"F",NA,NA,NA,NA,18.6854508196721,71.9262978142077,1.56764754098361,100.83087431694,"F","TRY",15.1,30,1819,"Ficalhoa","F"
"Diospyros_virginiana","Diospyros_virginiana","Ebenaceae","Ericales",0.01183006,13,"F",NA,NA,NA,NA,13.7539336622807,68.2839638157895,0.301569078947368,86.8237390350877,"F","Wikipedia.list.of.trees.and.shrubs",NA,NA,NA,"Diospyros","F"
"Pentaphylax_euryoides","Pentaphylax_euryoides","Pentaphylacaceae","Ericales",0.001134115,30,"F",NA,NA,NA,NA,19.1036324786325,77.6040064102564,0.542057692307692,144.799786324786,"F","apg",NA,NA,NA,"Pentaphylax","F"
"Ternstroemia_gymnanthera","Ternstroemia_gymnanthera","Pentaphylacaceae","Ericales",0.001630879,191,"F",NA,NA,NA,NA,16.5746358401084,72.6003302845528,1.09680386178862,123.77106199187,"F","TRY",11.4,180,1378,"Ternstroemia","F"
"Cleyera_japonica","Cleyera_japonica","Pentaphylacaceae","Ericales",0.000962113,258,"F",NA,NA,NA,NA,17.2604166666667,77.0533243312757,0.624924382716049,155.731706532922,NA,NA,NA,NA,NA,"Cleyera",NA
"Adinandra_hainanensis","Adinandra_hainanensis","Pentaphylacaceae","Ericales",0.002206183,129,"F",NA,NA,NA,NA,23.2741898148148,79.5890046296296,0.149041666666667,139.461226851852,"F","TRY",NA,NA,NA,"Adinandra","F"
"Eurya_acuminatissima","Eurya_acuminatissima","Pentaphylacaceae","Ericales",0.001256637,198,"F",NA,NA,NA,NA,18.6332482993197,77.2047619047619,0.525132653061224,142.108163265306,NA,NA,NA,NA,NA,"Eurya",NA
